Train_labeled_loss Train_unlabeled_loss Test_loss Train_labeled_accuracy Train_unlabeled_accuracy Test_accuracy New_label_correct New_label_total 
0.0009708146218663607 0.6872918235216932 0.6607899320765285 1.0 0.8593939393939396 0.8613999999999999 38460.6 39856.8 
0.000993367659897908 0.6982874244943679 0.6672743578358082 1.0 0.858104377104377 0.8613999999999999 9698.0 12344.9 
7.65101209813375e-05 1.283547809789655 1.2035930965232713 1.0 0.8694915824915824 0.8727499999999999 2333.7 3851.8 
7.9708898445314e-05 2.0670962063298126 1.892062300644633 1.0 0.8731666666666668 0.8772300000000002 826.3 1593.1 
0.0011566662447272833 2.2827958756929907 2.004429675521781 0.9995 0.8753804713804711 0.87965 255.7 529.3 
0.0009408026309848334 2.3468558602714107 2.004573105626778 0.9996666666666666 0.8762289562289564 0.88154 153.2 334.2 
0.001026683281449942 2.433402913930357 2.0671857978687234 0.9998333333333334 0.8762996632996632 0.8807699999999998 137.4 316.7 
0.0033853306760962395 2.3868730786253414 2.0092003706482258 0.9988333333333331 0.8761346801346802 0.88092 66.7 156.3 
0.004276037285282095 2.3867135203322745 2.0032255132761203 0.9986666666666666 0.8765673400673399 0.88019 42.9 103.0 
0.0025047161474910486 2.759776460864683 2.284003318285065 0.9995 0.876570707070707 0.88116 28.3 77.5 
